[ 5.07357036e+01  4.05857143e+01]
 [-9.81834558e+01 -4.01507638e+00]
 [-7.67438874e+01  2.55545057e+01]
 [-8.56604276e+01  2.99243673e+00]
 [-8.07862823e+01  3.28603059e+01]
 [-9.46294901e+01 -3.91198206e+00]
 [-8.52673711e+01  4.83855937e+01]
 [-8.85255340e+01 -1.95656282e+00]
 [-6.53185466e+01  3.45793742e+01]
 [-8.94852344e+01  3.21090647e+01]
 [-7.94805384e+01  5.01155318e+01]
 [-7.45674375e+01  1.37474514e+01]
 [-9.90503223e+01  1.88151402e+01]
 [-9.20369555e+01 -8.19387808e+00]
 [-6.85608753e+01  2.40787742e+01]
 [-8.79061827e+01  3.40854216e+01]
 [-7.15859994e+01  3.66025202e+01]
 [-7.66987490e+01  5.11613453e+01]
 [-8.14841048e+01  9.29515314e+00]
 [-8.24595195e+01  4.46949712e+01]
 [-6.92845078e+01  1.61197368e+01]
 [-7.14038646e+01  3.50664110e+01]
 [-8.31383419e+01  2.90991653e+01]
 [-9.44813072e+01  4.16329629e+01]
 [-8.60988152e+01  3.29170779e+01]
 [-8.17387826e+01  2.99249406e+01]
 [-7.15456268e+01  3.57481442e+01]
 [-6.82078818e+01  4.40539037e+01]
 [-9.20249913e+01 -7.37416439e+00]
 [-7.36982021e+01  1.49119168e+01]
 [-8.61914904e+01  2.99738416e+01]
 [-8.25102739e+01  3.02010441e+01]
 [-7.95986660e+01  1.45030730e+01]
 [-8.29418711e+01  2.11149724e+01]
 [-8.36875861e+01  2.78895453e+01]
 [-7.58622437e+01  4.81801999e+01]
 [-7.11047923e+01  5.18385556e+01]
 [-8.29608328e+01  4.56684600e+01]
 [-9.13677595e+01  5.70414226e+00]
 [-7.24394396e+01  3.61977582e+01]
 [-8.94433616e+01  3.10288123e+01]
 [-8.88039145e+01 -6.46279258e+00]
 [ 6.65708222e+00 -2.44132268e+00]
 [-7.54048314e+01  1.50136905e+01]
 [-7.59848979e+01  3.67045047e+01]
 [-7.65913406e+01  4.97231545e+01]
 [-7.95735598e+01  6.27988339e+00]
 [-8.19146785e+01  2.03780716e+01]
 [-7.61874785e+01  4.96893917e+01]
 [-9.44406448e+01  2.13951794e+01]
 [-8.61523170e+01  1.19506192e+01]
 [-7.73877438e+01  8.17316429e+00]
 [-6.82766125e+01  2.81310383e+01]
 [-7.81820280e+01  2.24552508e+01]
 [-8.56659883e+01  1.62996051e+00]
 [-7.42709856e+01  4.71727655e+01]
 [-7.05555387e+01  4.06840734e+01]
 [-8.87661429e+01 -5.72657032e-01]
 [-8.26622189e+01  2.51988500e+01]
 [-6.67960549e+01  3.81125756e+01]
 [-6.92098795e+01  5.14314334e+01]
 [-7.51610637e+01  4.62483835e+01]
 [-8.86759238e+01  3.28022923e+00]
 [-7.24040538e+01  4.91382059e+01]
 [-7.09682794e+01  3.82090131e+01]
 [-6.85737642e+01  2.14676741e+01]
 [-9.23102279e+01  8.41177201e+00]
 [-7.16682682e+01  2.95225768e+01]
 [-8.39929857e+01  3.15123783e+01]
 [-7.57192309e+01  1.50937157e+01]
 [-9.13521043e+01  2.40138161e+01]
 [-7.67317191e+01  1.47280982e+01]
 [-7.38163053e+01  4.52803649e+01]
 [-7.86171652e+01  5.58535622e+00]
 [-7.24516971e+01  2.49217424e+01]
 [-6.72364261e+01  4.66679635e+01]
 [-6.93646187e+01  2.20609133e+01]
 [-7.52664930e+01  4.67319330e+01]
 [-8.22512179e+01  2.57751468e+01]
 [-9.05100556e+01  1.70500181e+01]
 [-8.29974754e+01  2.45879434e+01]
 [-9.06289796e+01  9.55113260e+00]
 [-1.00410201e+02 -8.08113614e+00]
 [-6.92089790e+01  3.67259738e+01]
 [-8.58637604e+01  6.50376996e+00]
 [-9.48996118e+01  1.92172088e+01]
 [-7.87293470e+01  1.52891438e+01]
 [-9.90065303e+01  1.89070901e+01]
 [-8.36292870e+01  8.77905942e+00]
 [-8.37386797e+01  3.08040080e+01]
 [-9.05512261e+01  1.72913268e+01]
 [-8.34453655e+01  1.10712336e+01]
 [-7.92721242e+01  1.28585124e+01]
 [-8.49087645e+01  1.70059915e+01]
 [-9.61672781e+01  1.08741112e+01]
 [-7.57535870e+01  3.50768277e+01]
 [-9.02614114e+01  2.73701333e+01]
 [-7.05366228e+01  3.53302919e+01]
 [-9.39656574e+01  1.63300491e+01]
 [-8.74320385e+01  2.31764284e+01]
 [-8.34870138e+01  4.11039983e+01]
 [-8.24586417e+01  4.18583708e+00]
 [-7.41070944e+01  1.49995741e+01]
 [-8.43450049e+01  1.75642753e+01]
 [-7.76100318e+01  1.80289711e+01]
 [-8.35042892e+01  1.79565980e+01]
 [-7.34594228e+01  2.81384116e+01]
 [-7.70484483e+01  1.53036759e+01]
 [-7.93287021e+01  1.39909044e+01]
 [-1.94218877e+01  7.36906028e+01]
 [-1.01525354e+02 -4.19041852e+00]
 [-9.46411569e+01  3.80887441e+01]
 [-9.27068356e+01  4.10711509e+01]
 [-7.53230888e+01  4.89659484e+01]
 [-8.67554026e+01  1.80467663e+01]
 [-8.45013948e+01  3.50562998e+01]
 [-9.43829156e+01  3.11728561e+01]
 [-9.54716951e+01  2.95045080e+00]
 [-7.71866322e+01  4.92552381e+01]
 [-8.96675705e+01  4.37776413e+01]
 [-7.49430691e+01  1.44750233e+01]
 [-8.69286345e+01  3.62618230e+01]
 [-9.14948193e+01  4.44823980e+01]
 [-6.78070503e+01  2.79239318e+01]
 [-8.36898629e+01  3.94341205e+01]
 [-9.53399094e+01  3.66463640e+01]
 [-8.71514660e+01 -2.75308780e+00]
 [-8.65118426e+01 -2.82704495e+00]
 [-8.20005658e+01  6.98545282e+00]
 [-8.61915710e+01  3.36871771e+01]
 [-9.12180762e+01  4.47726973e+01]
 [-9.55878485e+01  2.95661417e+01]
 [-9.72165761e+01  3.47800869e+01]
 [-9.82555340e+01  3.34419730e+01]
 [-9.58852044e+01  3.37324991e+01]
 [-6.49924778e+01  3.91905709e+01]
 [-6.98974140e+01  5.23839547e+01]
 [-9.07635335e+01  5.61031582e+00]
 [-9.17518174e+01  1.73726903e+01]
 [ 8.43788211e+01  4.12946393e+01]
 [-7.36425389e+01  3.88281392e+01]
 [-6.88843242e+01  2.73745170e+01]
 [-9.03459066e+01  3.22313464e+01]
 [-9.37037847e+01  2.98826828e+01]
 [-8.17486291e+01 -6.15981002e+00]
 [-8.32866578e+01  3.96314867e+01]
 [-9.17579988e+01  3.17577479e+01]
 [-8.63229506e+01  3.44483206e+01]
 [-8.57892191e+01  3.11651310e+01]
 [-7.20167748e+01  2.71242909e+01]
 [-7.15136491e+01  1.90376300e+01]
 [-9.68560937e+01  1.16369606e+01]
 [-8.45354326e+01  3.91591400e+01]
 [-8.85716515e+01 -6.46747870e+00]
 [-8.14845151e+01  1.60797326e+01]
 [-9.22904619e+01  3.00725372e+01]
 [-8.37279289e+01  4.96967972e+01]
 [-9.79672834e+01 -1.48591090e+00]
 [-7.06530757e+01  4.24668918e+01]
 [-8.57169832e+01  1.95751124e+01]
 [-9.62062192e+01  1.73202979e+01]
 [-9.51025375e+01  1.63599221e+01]
 [-9.20882932e+01  1.71510258e+01]
 [-8.73775404e+01  7.37117820e+00]
 [-8.68598810e+01  8.78286142e+00]
 [-9.46589743e+01  6.09345560e+00]
 [-9.84498048e+01  3.49699836e+01]
 [-9.12049464e+01  2.81796513e+01]
 [-8.98992319e+01  1.23333846e+01]
 [-9.12246894e+01  2.33439358e+01]
 [-8.16801670e+01 -5.97604389e+00]
 [-9.24476099e+01  3.96735072e+01]
 [ 8.53763590e+01  3.66406213e+01]
 [-6.49341403e+01  3.93266622e+01]
 [-7.85899191e+01  3.29978166e+01]
 [-7.59651329e+01  2.42867880e+01]
 [-9.07538613e+01  4.08282512e+01]
 [-9.23798291e+01  3.97834605e+01]
 [-9.40281261e+01  4.14406231e+01]
 [-7.72758881e+01  5.06505391e+01]
 [-8.58899418e+01  4.67682751e+01]
 [-6.66910914e+01  4.24137018e+01]
 [-8.94967030e+01  3.26527572e+01]
 [-8.16706500e+01  1.74257748e+01]
 [-9.57555681e+01  1.04416314e+01]
 [-7.79566660e+01  1.36575663e+01]
 [-8.59725504e+01  4.64774084e+01]
 [-9.48188972e+01  2.08109759e+01]
 [-9.33816039e+01  3.09142789e+01]
 [-7.15310177e+01  5.09100340e+01]
 [-9.16378188e+01  1.03143970e+01]
 [-9.46416226e+01  3.07083549e+01]
 [-8.91449768e+01  4.20342690e+00]
 [-8.44510256e+01  4.91630625e+01]
 [-7.93604284e+01  1.25347466e+01]
 [-9.07391399e+01  4.30047628e+01]
 [-7.11581047e+01  1.80616456e+01]
 [-9.02110590e+01  4.37078155e+01]
 [-9.38796284e+01  2.91101440e+01]
 [-9.74133525e+01  3.43442485e+01]
 [-8.89738830e+01  4.20957804e+01]
 [-9.01911159e+01  4.24842541e+01]
 [-7.02001650e+01  4.85861343e+01]
 [-8.15413382e+01  3.29756381e+01]
 [-8.23355462e+01  2.72116822e+00]
 [-7.16506814e+01  2.56954747e+01]
 [-7.46593084e+01  2.07509160e+01]
 [-8.43530931e+01  3.48813286e+01]
 [-7.20596894e+01  4.24190171e+01]
 [-6.75310878e+01  3.92457473e+01]
 [-9.10397719e+01  1.17943353e+01]
 [-8.17261991e+01  3.31827950e+01]
 [-1.27140716e+00 -2.17310451e+01]
 [-6.99661985e+01  4.00331359e+01]
 [-9.65115594e+01  2.11643077e+01]
 [-7.86372220e+01  1.58023746e+01]
 [-6.96290292e+01  5.14889786e+01]
 [-8.20332158e+01  3.28820010e+01]
 [-7.99012690e+01  3.09729002e+01]
 [-7.22641759e+01  4.92668369e+01]
 [-9.76873107e+01 -1.46607744e+00]
 [-8.05969459e+01  4.75277199e+01]
 [-7.07649190e+01  5.26714276e+01]
 [-6.66783630e+01  4.26841154e+01]
 [-7.17809032e+01  5.08667512e+01]
 [-7.08643913e+01  3.60815263e+01]
 [ 6.44553409e+01  4.98453168e+01]
 [-7.41855887e+01  4.77587411e+01]
 [-7.99189006e+01  4.96768242e+01]
 [-7.98572888e+01  5.53168781e+01]
 [-8.23415666e+01  4.46951330e+01]
 [-7.51001478e+01  4.91376345e+01]
 [-7.22051817e+01  2.65807340e+01]
 [-7.38745383e+01  5.50216605e+01]
 [-6.83855259e+01  4.25753258e+01]
 [-6.61994136e+01  3.27237217e+01]
 [ 6.23360871e+01  4.73701902e+01]
 [-7.52271493e+01  1.38911954e+01]
 [-7.36591670e+01  5.51163697e+01]
 [-5.66397322e+01  5.82949685e+01]
 [-8.82211808e+01  3.79172020e+01]
 [-9.85216787e+01 -5.26866876e+00]
 [-9.97903427e+01  5.12148291e+00]
 [-7.15923161e+01  4.18243474e+01]
 [-9.71104415e+01  5.57923874e+00]
 [-7.10743460e+01  1.95485987e+01]
 [-1.00268166e+02  5.23577924e+00]
 [-1.00012377e+02  8.67001688e+00]
 [-9.81950156e+01  7.47434233e+00]
 [-9.77413366e+01  1.23924954e+01]
 [-7.56371963e+01  1.25199183e+01]
 [-8.26298973e+01  3.74890814e+01]
 [-9.10988550e+01  1.22180613e+01]
 [-9.80088103e+01  9.99027673e+00]
 [-9.54321888e+01  8.55674647e+00]
 [-7.81056409e+01  7.60049648e+00]
 [ 8.43373477e+01  4.02703498e+01]
 [-7.40495941e+01  1.72423649e+01]
 [-6.87784040e+01  2.71785372e+01]
 [-9.97972546e+01  5.06276254e+00]
 [ 8.40404516e+01  4.07265832e+01]
 [-6.82268265e+01  2.59147613e+01]
 [-1.00265236e+02  5.45518816e+00]
 [-9.19056437e+01  6.57572060e+00]
 [-7.48764050e+01  2.16780936e+01]
 [-9.90206383e+01  8.79953354e+00]
 [-9.79832039e+01  9.73650455e+00]
 [-8.23446392e+01  7.18711091e+00]
 [-6.46419743e+01  2.50730192e+01]
 [ 4.54201225e+01  6.03115446e+01]
 [-6.84633297e+01  2.87935591e+01]
 [-9.02335835e+01  9.90259043e+00]
 [-9.06598759e+01  1.78940356e+01]
 [-7.79360171e+01  7.64012098e+00]
 [-7.22899233e+01  4.14127359e+01]
 [-8.55834266e+01  2.98240267e+01]
 [-7.49875622e+01  2.16858587e+01]
 [-8.30235685e+01  2.93288754e+01]
 [-6.80917239e+01  3.92020120e+01]
 [-7.95997396e+01  2.21446705e+01]
 [-8.83912051e+01 -3.12266389e+00]
 [-6.94930582e+01  4.54347668e+01]
 [-7.41326005e+01  3.10621685e+01]
 [-8.47742931e+01  2.35086375e+01]
 [-9.75282343e+01 -5.58198858e+00]
 [-9.56073092e+01  1.50251166e+01]
 [-9.65607551e+01  2.09378052e+01]
 [-9.41867541e+01  3.00499457e+01]
 [-9.83441806e+01  1.34657931e+01]
 [-7.13947308e+01  5.22839166e+01]
 [-8.10095057e+01  5.52243979e+01]
 [-8.60197864e+01  1.77871096e+01]
 [-9.04825090e+01  1.74033826e+01]
 [-6.84706144e+01  2.74295257e+01]
 [-8.68012093e+01  1.74295048e+01]
 [-7.99248908e+01  3.32119428e+01]
 [-7.58530588e+01  2.94562714e+01]
 [-9.92404706e+01  7.87480453e-02]
 [-6.66302586e+01  2.08504386e+01]
 [-7.94882866e+01  6.80804388e+00]
 [-8.11753876e+01  4.68234836e+01]
 [-6.65934526e+01  3.24442707e+01]
 [-7.64809453e+01  1.13447380e+01]
 [-9.00496403e+01  3.77960750e+01]
 [-6.94308788e+01  2.24247081e+01]
 [-6.83089120e+01  4.44424014e+01]
 [-6.45594833e+01  3.74848572e+01]
 [-8.18348513e+01  4.41744402e+01]
 [-7.09044319e+01  4.07245235e+01]
 [-8.14353310e+01  2.44714876e+01]
 [-8.31534479e+01  2.95014437e+01]
 [ 8.36874767e+01  4.13130625e+01]
 [-9.95297442e+01  5.79786294e-01]
 [-7.61325455e+01  3.27371915e+01]
 [-9.00466483e+01  3.20715125e+01]
 [-8.28545263e+01  1.28385214e+01]
 [-9.91199697e+01 -9.59218355e-01]
 [-8.01845963e+01  4.72293185e+01]
 [-7.92188530e+01  3.02027220e+01]
 [-9.78184946e+01 -5.26444567e+00]
 [ 4.19890616e+01  6.51521889e+01]
 [-6.91442752e+01  2.21360542e+01]
 [-7.59275015e+01  3.19550065e+01]
 [-6.57035675e+01  3.39737645e+01]
 [-7.67093292e+01  3.55500534e+01]
 [-9.71565880e+01  3.54595469e+01]
 [-8.77340469e+01  2.87864665e+01]
 [-7.66829667e+01  2.55009241e+01]
 [-1.00222473e+02  1.05248592e+01]
 [-9.74400442e+01  3.31123809e+01]
 [-9.74385831e+01 -1.01690704e+01]
 [-9.41451001e+01  2.72902311e+01]
 [-8.90923907e+01  4.44156755e+01]
 [-9.16542818e+01  4.23422781e+01]
 [-8.68457975e+01  4.84509858e+01]
 [-7.10331596e+01  5.36033304e+01]
 [-7.62556629e+01  3.73769939e+01]
 [-6.51959059e+01  4.05040183e+01]
 [-8.15859551e+01  9.27088570e+00]
 [-7.83655895e+01  7.50445181e+00]
 [-9.68874973e+01  3.57749283e+01]
 [-9.97129163e+01  9.53466267e+00]
 [-9.64668631e+01 -1.08242036e+00]
 [-9.28899554e+01  3.02782025e+01]
 [-9.71670051e+01  4.17907388e-01]
 [-8.91761506e+01  8.53693312e+00]
 [-7.94132908e+01  3.40901255e+00]
 [-9.16644646e+01  2.95551217e+01]
 [-9.06615926e+01  9.70423902e+00]
 [-9.26525077e+01  1.37204471e+01]
 [-6.94842625e+01  3.56263917e+01]
 [-7.03893995e+01  1.71961819e+01]
 [-7.59345523e+01  3.97632992e+01]
 [-8.34767154e+01  3.44996123e+01]
 [-8.78345069e+01  7.63009934e+00]
 [-9.74988253e+01  1.06228906e+01]
 [-9.31024844e+01 -2.80298895e+00]
 [-7.18736125e+01  4.68014047e+01]
 [-6.58372825e+01  4.49592015e+01]
 [-9.37680712e+01  1.34252789e+01]
 [-9.33537549e+01  1.13401090e+01]
 [-1.80927035e-01  1.12067194e+01]
 [-9.45439625e+01  3.74636529e+01]
 [-8.45919107e+01  2.06035133e+01]
 [-9.64315992e+01  1.29334330e+01]
 [-9.66477589e+01 -3.58580666e-01]
 [-9.50264526e+01  3.21406727e+00]
 [-7.02423404e+01  4.56690717e+01]
 [-9.41422081e+01  1.18715025e+01]
 [-6.72365376e+01  2.89586836e+01]
 [-8.19056168e+01  4.41218045e+00]
 [-7.32026573e+01  3.36558991e+01]
 [-9.52114077e+01 -6.18904177e+00]
 [-9.37528494e+01 -4.84037716e-01]
 [-9.37566893e+01  1.32797717e+01]
 [-8.09545775e+01  1.46637662e+01]
 [-8.15276939e+01  1.60649718e+01]
 [-9.15599371e+01 -1.61104666e+00]
 [-6.64326398e+01  4.30539905e+01]
 [-9.08668917e+01 -1.07263428e-02]
 [-6.68644268e+01  3.73803945e+01]
 [-9.58150648e+01 -6.66364216e+00]
 [-9.68496173e+01 -8.01672076e+00]
 [-9.59842710e+01 -6.59504981e+00]
 [-7.92180734e+01  5.53098942e+00]
 [-8.64142559e+01 -3.19297294e+00]
 [-8.29607406e+01  2.12288728e+01]
 [-8.99049487e+01  2.69469067e+01]
 [-9.15923116e+01 -9.95130264e-01]
 [-7.36437096e+01  3.12003599e+01]
 [-9.47498765e+01 -4.08522220e+00]
 [-9.23856032e+01  3.79727526e+01]
 [-8.02102190e+01  1.98536710e+01]
 [-8.35880519e+01  1.35546056e+01]
 [-9.18447684e+01  2.26783460e+00]
 [-8.00817714e+01  5.53202040e+01]
 [-8.71070942e+01  3.61504864e+01]
 [-7.31792487e+01  3.29612504e+01]
 [-7.14236097e+01  4.22154681e+01]
 [-9.95203971e+01  3.88116105e+00]
 [-8.29557231e+01  3.10280034e+00]
 [-7.55871655e+01  9.96116603e+00]
 [-7.31194054e+01  4.08655371e+01]
 [-9.32007459e+01  3.51761836e+01]
 [-7.94458999e+01  2.61609242e+01]
 [-8.44841077e+01  7.89764772e-01]
 [-9.19133698e+01  4.64159820e+01]
 [-9.63641036e+01  2.87946881e+01]
 [-9.21712497e+01  4.64408221e+01]
 [-7.95945213e+01  3.92260247e+01]
 [-9.27264966e+01  4.50653977e+01]
 [-6.51027951e+01  3.48636872e+01]
 [-9.13112342e+01  4.46987351e+01]
 [-9.89737624e+01  2.45088986e-01]
 [-8.63215189e+01  3.39903638e+01]
 [-7.03377349e+01  2.82319235e+01]
 [-9.35648718e+01  4.50564957e+01]
 [-8.07168907e+01  4.20233221e+01]
 [-9.73429122e+01  3.39589113e+01]
 [-9.73878120e+01  3.39543748e+01]
 [-9.39673815e+01  3.78481088e+01]
 [-8.75431953e+01  3.29058151e+01]
 [-9.08067684e+01  4.17377852e+01]
 [-9.28304859e+01  4.28141821e+01]
 [-9.60334273e+01  3.70021188e+01]
 [-9.55491418e+01  3.82104238e+01]
 [-8.06945260e+01  6.63283657e+00]
 [ 8.53495870e+01  3.67314404e+01]
 [-9.05223556e+01  4.10312777e+01]
 [-8.18864270e+01  4.58809455e+01]
 [-8.02576196e+01  2.01738531e+01]
 [-7.58032571e+01  1.25530415e+01]
 [-8.07049903e+01  3.07574711e+01]
 [-9.20701200e+01  4.36419278e+01]
 [-9.28538689e+01  3.19800444e+01]
 [-9.03974347e+01  3.77301804e+01]
 [-2.22891133e-01  1.09934354e+01]
 [-7.14181769e+01  4.15570308e+01]
 [-9.05945727e+01  3.29885002e+01]
 [-6.42949356e+01  2.47644813e+01]
 [-9.03194068e+01  2.73590479e+01]
 [-9.08018884e+01  4.29765034e+01]
 [-9.97498125e+01  1.79731128e+01]
 [-6.59304362e+01  4.08703936e+01]
 [-8.72993477e+01  3.18012321e+01]
 [-8.65187674e+01  5.06831763e+01]
 [-9.80135984e+01  7.14373020e+00]
 [-8.66830184e+01  4.78797013e+01]
 [-2.89693504e+01  3.22488020e+01]
 [-8.70837711e+01  4.77539565e+01]
 [-8.66308188e+01  5.03262276e+01]
 [-9.25117191e+01 -3.56546018e+00]
 [-6.62125287e+01  3.27435360e+01]
 [-8.65717999e+01  5.04007270e+01]
 [ 1.29541803e+00 -5.14759684e+01]
 [ 1.73665852e+01 -8.80658601e+01]
 [ 5.84897899e+01 -2.34742133e+01]
 [ 1.49077570e+01 -8.95009475e+01]
 [ 3.46540516e+01 -6.42724077e+01]
 [ 9.66015206e-01 -4.37537141e+01]
 [ 1.71646286e+01 -6.87201979e+01]
 [ 3.82608127e+01 -7.38305216e+01]
 [-1.69598927e+00 -4.86661166e+01]
 [ 2.17428972e+01 -8.52822473e+01]
 [ 6.38981341e+00 -4.24314105e+01]
 [ 4.05054134e+01 -8.27061588e+01]
 [ 1.24754349e+01 -9.05333834e+01]
 [ 9.44081352e+00 -5.95904945e+01]
 [ 2.85818906e+01 -4.69817298e+01]
 [ 2.72769849e+01 -5.41088453e+01]
 [ 1.80430671e+01 -7.46229753e+01]
 [-4.27291606e-01 -4.69979715e+01]
 [ 1.73448012e+01 -5.49046327e+01]
 [ 1.25494586e+01 -9.05062101e+01]
 [ 5.34885174e+00 -4.27301059e+01]
 [ 1.15344682e+01 -6.68810656e+01]
 [ 3.50056987e+01 -7.20366902e+01]
 [ 1.16071182e+00 -4.62962049e+01]
 [ 3.95082913e+01 -7.28526630e+01]
 [ 3.53339597e+01 -8.66895019e+01]
 [ 1.98180654e+01 -7.20445240e+01]
 [ 1.02679963e+01 -5.47134694e+01]
 [ 2.66471329e+01 -8.25392169e+01]
 [ 6.03059200e+01 -2.55625074e+01]
 [ 1.78183447e+01 -5.80045903e+01]
 [ 2.66000113e+01 -7.02471928e+01]
 [ 2.61270861e+01 -6.20489493e+01]
 [ 6.00350356e+00 -5.25831807e+01]
 [ 2.65386994e+01 -7.02451958e+01]
 [ 2.70843782e+01 -7.02030226e+01]
 [ 2.77755516e+01 -6.97785498e+01]
 [ 2.49976880e+01 -6.26851711e+01]
 [ 3.23341359e+00 -4.65010804e+01]
 [ 1.92091208e+01 -9.10755875e+01]
 [ 8.87242391e+01 -5.56074071e+00]
 [ 3.65803385e+01 -8.55525723e+01]
 [ 4.13421884e+01 -6.33776059e+01]
 [ 7.91509704e+00 -7.07495209e+01]
 [ 8.47994074e+00 -6.22418256e+01]
 [ 5.01379207e+01 -7.83035077e+01]
 [ 4.40613789e+01 -5.50580083e+01]
 [ 1.93384603e+01 -7.29296236e+01]
 [ 1.69794528e+01 -5.58245938e+01]
 [ 1.35758964e+01 -6.34780541e+01]
 [ 9.94213210e+01 -1.31760301e+01]
 [ 1.75655502e+01 -6.15887396e+01]
 [ 2.31371328e+01 -7.66305753e+01]
 [ 2.50463324e+01 -5.90073671e+01]
 [ 2.79016874e+01 -7.05359420e+01]
 [ 5.52981005e+00 -4.28441353e+01]
 [ 5.29971273e+01 -4.08039719e+01]
 [ 3.81662711e+01 -9.38638035e+01]
 [ 1.12241573e+01 -7.22084058e+01]
 [ 2.94190100e+01 -6.73228990e+01]
 [ 1.47718001e+01 -7.94709187e+01]
 [ 2.58003263e+00 -5.45542300e+01]
 [ 4.10244980e+01 -4.15424419e+01]
 [ 1.50419111e+01 -8.21291422e+01]
 [ 2.38534416e+01 -4.72965044e+01]
 [ 9.84649610e+00 -5.45371220e+01]
 [ 8.08892279e+00 -5.33284206e+01]
 [ 6.74043230e+00 -5.30547924e+01]
 [ 7.63340651e+00 -5.46950867e+01]
 [ 9.08452524e+00 -5.45238916e+01]
 [ 2.31704512e+01 -4.52143244e+01]
 [ 3.74324971e+01 -7.12370131e+01]
 [ 2.50458382e+01 -6.14629452e+01]
 [ 8.08520547e+01 -4.37208531e+00]
 [ 5.50012367e+01 -7.00014060e+01]
 [ 1.13908936e+00 -5.44270114e+01]
 [ 5.41484827e+01 -2.34248954e+01]
 [ 5.44550946e+01 -7.00394935e+01]
 [ 1.89835656e+01 -7.05084823e+01]
 [ 2.93817162e+01 -7.40337609e+01]
 [ 1.62595714e+01 -6.52338489e+01]
 [ 3.70147534e+01 -9.19781254e+01]
 [ 1.80200968e+01 -7.54834189e+01]
 [ 3.48000404e+01 -5.53589489e+01]
 [ 1.78999722e+01 -7.06826269e+01]
 [ 2.59674896e+01 -5.62270504e+01]
 [ 1.73526751e+01 -6.88878830e+01]
 [ 1.87395147e+01 -7.54543681e+01]
 [ 3.44019719e+01 -6.67574888e+01]
 [ 2.12673651e+01 -7.05232339e+01]
 [ 3.92521704e+01 -6.55490645e+01]
 [ 1.75194382e+01 -6.90789244e+01]
 [ 3.35069925e+01 -6.56649970e+01]
 [ 5.26731413e+01 -7.97780948e+01]
 [ 1.58532854e+01 -6.99730157e+01]
 [ 1.48582633e+01 -6.93304683e+01]
 [ 2.32031607e+01 -5.75852690e+01]
 [ 1.81147006e+01 -7.55336001e+01]
 [ 3.16806841e+01 -5.77815750e+01]
 [ 1.37858310e+01 -6.88434924e+01]
 [ 2.37917807e+01 -5.64021150e+01]
 [ 3.02602870e+01 -6.51762027e+01]
 [-1.53244600e-01 -4.85322583e+01]
 [ 2.84584901e+01 -9.11886301e+01]
 [ 3.70678179e+01 -8.88329989e+01]
 [ 2.37625959e+01 -8.87728444e+01]
 [ 1.33665796e+01 -6.38275368e+01]
 [ 3.89878008e+01 -6.23450471e+01]
 [ 2.66619874e+01 -6.31472191e+01]
 [-1.00348926e+00 -4.83978923e+01]
 [ 1.14967283e+01 -6.34597224e+01]
 [ 1.92325719e+01 -6.28956328e+01]
 [ 3.38358809e+01 -9.36744513e+01]
 [ 1.98138180e+01 -7.16830990e+01]
 [ 3.87972301e+01 -7.74267646e+01]
 [ 3.46635856e+01 -9.06964071e+01]
 [ 5.17732696e+01 -4.91491046e+01]
 [ 5.86246664e+01 -2.96679587e+01]
 [ 2.46321180e+01 -8.27628143e+01]
 [ 2.53422610e+01 -8.23609608e+01]
 [ 5.17266472e+01 -2.27652908e+01]
 [ 1.83633292e+01 -5.24252942e+01]
 [ 3.65927068e+01 -7.53967546e+01]
 [ 2.68228474e+01 -8.23026201e+01]
 [ 1.41098822e+01 -6.08521273e+01]
 [ 3.29359381e+01 -6.74335842e+01]
 [ 3.04475055e+01 -6.48928188e+01]
 [ 7.88652671e+01 -3.06477449e+01]
 [ 3.39088848e+01 -8.16823570e+01]
 [ 4.23323045e+01 -8.51492519e+01]
 [ 5.10082522e+01 -7.51436987e+01]
 [ 2.36780578e+01 -4.77602484e+01]
 [ 4.28454243e+01 -8.52363396e+01]
 [ 2.26148316e+01 -9.21993396e+01]
 [ 4.59306487e+01 -6.16254159e+01]
 [ 2.70223610e+01 -8.42444701e+01]
 [ 3.30386095e+01 -8.64008448e+01]
 [ 1.48570493e+01 -6.15212204e+01]
 [ 3.57811715e+01 -8.15153812e+01]
 [ 1.85262100e+01 -7.33737726e+01]
 [ 3.16062504e+01 -5.61110889e+01]
 [ 2.95408447e+01 -7.87280075e+01]
 [ 3.61234987e+01 -7.51346739e+01]
 [ 4.21433680e+01 -8.62236586e+01]
 [ 3.78537161e+01 -7.72646206e+01]
 [ 3.22001552e+01 -8.14848852e+01]
 [ 1.70461621e+01 -5.97874204e+01]
 [ 8.61531470e+00 -5.37709443e+01]
 [ 3.40007686e+01 -9.33917994e+01]
 [ 5.17409040e+01 -7.23840686e+01]
 [ 2.82744460e+01 -8.29637585e+01]
 [ 8.22142326e+01  3.74521908e+01]
 [ 3.56471900e+01 -7.28858071e+01]
 [ 1.37371073e+01 -5.68990140e+01]
 [ 3.54383064e+01 -8.07139835e+01]
 [ 8.55849034e+01 -4.25241382e+01]
 [ 1.73538827e+01 -3.78228829e+01]
 [ 3.20174565e+01 -6.31621545e+01]
 [ 1.87512362e+00 -5.36974801e+01]
 [ 5.20980886e+01 -6.41177544e+01]
 [ 2.33332556e+01 -8.69189372e+01]
 [ 7.45807761e-01 -5.43855868e+01]
 [ 3.79828538e+01 -8.92216170e+01]
 [ 2.91782056e+01 -2.95293166e+01]
 [ 2.24764417e+00 -5.28643982e+01]
